config_id,session_window,level_type,wick_to_body_min,PF_train_net_0_2,PF_val_net_0_2,N_train,N_val,DD_val,status
cfg_v46_1027,08:00-11:00,ASIA_HL,1.8,0.72,0.72,146,90,2.87,DISCARDED
cfg_v46_1028,08:00-11:00,ASIA_HL,3.4,0.84,0.86,133,56,5.09,DISCARDED
cfg_v46_1029,08:00-11:00,NY_PRE_HL,1.8,0.89,0.94,110,67,4.34,DISCARDED
cfg_v46_1030,08:00-11:00,ASIA_HL,2.6,0.91,0.82,100,50,7.25,DISCARDED
cfg_v46_1031,08:00-11:00,ASIA_HL,2.6,1.13,1.11,129,78,5.57,DISCARDED
cfg_v46_1032,08:00-11:00,ASIA_HL,3.4,0.89,0.79,123,65,2.62,DISCARDED
cfg_v46_1033,08:00-11:00,ASIA_HL,3.0,0.86,0.78,89,57,7.75,DISCARDED
cfg_v46_1034,08:00-11:00,NY_PRE_HL,3.0,0.90,0.77,142,72,3.55,DISCARDED
cfg_v46_1035,08:00-11:00,ASIA_HL,3.4,0.85,0.85,106,64,3.84,DISCARDED
cfg_v46_1036,08:00-11:00,NY_PRE_HL,3.4,0.94,0.88,121,70,1.87,DISCARDED
cfg_v46_1037,08:00-11:00,NY_PRE_HL,1.8,0.95,0.85,96,88,4.40,DISCARDED
cfg_v46_1038,08:00-11:00,NY_PRE_HL,3.0,1.08,1.07,119,83,3.25,DISCARDED
cfg_v46_1039,08:00-11:00,ASIA_HL,1.8,0.74,0.69,101,83,6.24,DISCARDED
cfg_v46_1040,08:00-11:00,NY_PRE_HL,2.2,1.09,0.93,106,91,6.35,DISCARDED
cfg_v46_1041,08:00-11:00,ASIA_HL,2.6,1.12,1.15,132,76,5.89,TOP_CANDIDATE
cfg_v46_1042,08:00-11:00,ASIA_HL,2.6,1.05,0.93,93,84,7.81,DISCARDED
cfg_v46_1043,08:00-11:00,ASIA_HL,3.4,0.85,0.85,123,91,7.06,DISCARDED
cfg_v46_1044,08:00-11:00,ASIA_HL,3.0,0.97,0.86,114,64,2.35,DISCARDED
cfg_v46_1045,08:00-11:00,ASIA_HL,3.0,0.73,0.73,119,93,7.93,DISCARDED
cfg_v46_1046,08:00-11:00,ASIA_HL,2.2,0.94,0.85,115,86,6.10,DISCARDED
cfg_v46_1047,08:00-11:00,NY_PRE_HL,2.2,0.59,0.58,131,51,3.28,DISCARDED
cfg_v46_1048,08:00-11:00,ASIA_HL,2.2,1.06,1.04,97,82,7.03,DISCARDED
cfg_v46_1049,08:00-11:00,ASIA_HL,1.8,0.92,0.89,128,55,6.04,DISCARDED
cfg_v46_1050,08:00-11:00,NY_PRE_HL,3.0,0.81,0.82,112,98,7.53,DISCARDED
cfg_v46_1051,08:00-11:00,ASIA_HL,1.8,1.00,1.01,92,50,3.85,DISCARDED
cfg_v46_1052,08:00-11:00,ASIA_HL,1.8,0.97,1.01,107,89,2.61,DISCARDED
cfg_v46_1053,08:00-11:00,NY_PRE_HL,1.8,0.96,0.97,99,88,2.98,DISCARDED
cfg_v46_1054,08:00-11:00,ASIA_HL,2.2,0.76,0.73,149,57,1.66,DISCARDED
cfg_v46_1055,08:00-11:00,NY_PRE_HL,2.6,0.98,0.93,120,93,4.99,DISCARDED
cfg_v46_1056,08:00-11:00,ASIA_HL,3.4,1.15,1.06,127,93,4.42,DISCARDED
cfg_v46_1057,08:00-11:00,NY_PRE_HL,2.2,0.85,0.75,81,93,1.79,DISCARDED
cfg_v46_1058,08:00-11:00,ASIA_HL,1.8,0.72,0.64,113,66,3.72,DISCARDED
cfg_v46_1059,08:00-11:00,ASIA_HL,2.6,0.94,0.96,94,84,4.47,DISCARDED
cfg_v46_1060,08:00-11:00,ASIA_HL,1.8,1.06,0.91,130,55,7.53,DISCARDED
cfg_v46_1061,08:00-11:00,ASIA_HL,1.8,1.10,1.00,96,56,7.92,DISCARDED
cfg_v46_1062,08:00-11:00,ASIA_HL,1.8,1.00,1.01,80,62,7.62,DISCARDED
cfg_v46_1063,08:00-11:00,NY_PRE_HL,1.8,0.98,0.85,127,78,5.03,DISCARDED
cfg_v46_1064,08:00-11:00,NY_PRE_HL,3.0,1.03,1.01,100,82,7.82,DISCARDED
cfg_v46_1065,08:00-11:00,NY_PRE_HL,1.8,1.07,1.08,102,50,4.98,DISCARDED
cfg_v46_1066,08:00-11:00,ASIA_HL,2.6,0.93,0.93,128,97,2.53,DISCARDED
cfg_v46_1067,08:00-11:00,NY_PRE_HL,3.4,0.84,0.76,99,90,7.58,DISCARDED
cfg_v46_1068,08:00-11:00,NY_PRE_HL,3.4,1.25,1.10,87,99,4.21,DISCARDED
cfg_v46_1069,08:00-11:00,NY_PRE_HL,2.2,0.90,0.95,117,51,4.90,DISCARDED
cfg_v46_1070,08:00-11:00,ASIA_HL,1.8,1.23,1.16,98,84,4.66,TOP_CANDIDATE
cfg_v46_1071,08:00-11:00,NY_PRE_HL,2.2,1.00,0.99,133,66,6.36,DISCARDED
cfg_v46_1072,08:00-11:00,ASIA_HL,3.0,1.02,1.02,109,73,2.05,DISCARDED
cfg_v46_1073,08:00-11:00,NY_PRE_HL,1.8,0.93,0.85,86,99,3.74,DISCARDED
cfg_v46_1074,08:00-11:00,ASIA_HL,2.2,0.89,0.86,120,92,3.34,DISCARDED
cfg_v46_1075,08:00-11:00,NY_PRE_HL,3.4,0.94,0.81,89,57,2.24,DISCARDED
cfg_v46_1076,08:00-11:00,ASIA_HL,3.4,1.11,1.16,86,51,6.41,TOP_CANDIDATE
cfg_v46_1077,08:00-11:00,ASIA_HL,3.4,1.08,0.95,127,100,4.77,DISCARDED
cfg_v46_1078,08:00-11:00,NY_PRE_HL,3.0,1.10,1.02,127,57,2.46,DISCARDED
cfg_v46_1079,08:00-11:00,ASIA_HL,3.0,0.92,0.90,133,76,4.91,DISCARDED
cfg_v46_1080,08:00-11:00,ASIA_HL,2.6,0.98,0.88,91,90,3.66,DISCARDED
cfg_v46_1081,08:00-11:00,NY_PRE_HL,1.8,1.03,0.88,140,95,6.54,DISCARDED
cfg_v46_1082,08:00-11:00,NY_PRE_HL,3.0,1.11,1.13,112,96,7.20,DISCARDED
cfg_v46_1083,08:00-11:00,ASIA_HL,1.8,1.17,1.08,134,88,2.77,DISCARDED
cfg_v46_1084,08:00-11:00,NY_PRE_HL,2.6,0.88,0.88,123,93,6.66,DISCARDED
cfg_v46_1085,08:00-11:00,NY_PRE_HL,2.2,0.81,0.75,136,78,3.92,DISCARDED
cfg_v46_1086,08:00-11:00,NY_PRE_HL,2.2,0.93,0.83,122,83,4.13,DISCARDED
cfg_v46_1087,08:00-11:00,ASIA_HL,3.0,0.96,0.86,81,100,7.57,DISCARDED
cfg_v46_1088,08:00-11:00,ASIA_HL,3.4,1.18,1.08,108,65,3.85,DISCARDED
cfg_v46_1089,08:00-11:00,NY_PRE_HL,2.6,0.82,0.77,83,75,5.33,DISCARDED
cfg_v46_1090,08:00-11:00,ASIA_HL,2.6,0.73,0.77,129,61,7.53,DISCARDED
cfg_v46_1091,08:00-11:00,NY_PRE_HL,1.8,1.00,1.02,148,77,3.38,DISCARDED
cfg_v46_1092,08:00-11:00,NY_PRE_HL,2.6,1.09,0.95,85,83,7.82,DISCARDED
cfg_v46_1093,08:00-11:00,NY_PRE_HL,3.0,0.98,1.03,93,66,6.37,DISCARDED
cfg_v46_1094,08:00-11:00,ASIA_HL,1.8,1.09,1.11,86,94,3.91,DISCARDED
cfg_v46_1095,08:00-11:00,NY_PRE_HL,3.4,0.70,0.63,85,74,7.31,DISCARDED
cfg_v46_1096,08:00-11:00,NY_PRE_HL,3.0,1.16,1.04,144,75,4.54,DISCARDED
cfg_v46_1097,08:00-11:00,NY_PRE_HL,3.4,0.92,0.90,98,63,4.42,DISCARDED
cfg_v46_1098,08:00-11:00,ASIA_HL,3.4,0.80,0.79,145,51,6.31,DISCARDED
cfg_v46_1099,08:00-11:00,NY_PRE_HL,3.0,0.98,0.96,138,57,3.75,DISCARDED
cfg_v46_1100,08:00-11:00,ASIA_HL,1.8,1.02,1.01,149,63,5.01,DISCARDED
cfg_v46_1101,08:00-11:00,NY_PRE_HL,3.4,1.16,1.12,80,60,6.82,DISCARDED
cfg_v46_1102,08:00-11:00,ASIA_HL,2.6,1.07,1.08,122,99,5.80,DISCARDED
cfg_v46_1103,08:00-11:00,ASIA_HL,2.2,0.99,0.96,119,59,6.52,DISCARDED
cfg_v46_1104,08:00-11:00,ASIA_HL,2.2,0.83,0.84,116,92,4.31,DISCARDED
cfg_v46_1105,08:00-11:00,NY_PRE_HL,1.8,0.85,0.84,83,58,1.67,DISCARDED
cfg_v46_1106,08:00-11:00,NY_PRE_HL,2.2,0.92,0.92,84,86,5.51,DISCARDED
cfg_v46_1107,08:00-11:00,NY_PRE_HL,1.8,0.80,0.76,145,99,4.43,DISCARDED
cfg_v46_1108,08:00-11:00,NY_PRE_HL,3.4,0.76,0.80,132,85,5.91,DISCARDED
cfg_v46_1109,08:00-11:00,ASIA_HL,2.6,1.04,0.92,89,52,4.43,DISCARDED
cfg_v46_1110,08:00-11:00,ASIA_HL,3.0,0.99,1.00,114,58,3.11,DISCARDED
cfg_v46_1111,08:00-11:00,NY_PRE_HL,3.0,1.03,0.98,118,95,7.52,DISCARDED
cfg_v46_1112,08:00-11:00,NY_PRE_HL,3.4,1.08,0.99,85,91,6.30,DISCARDED
cfg_v46_1113,08:00-11:00,NY_PRE_HL,3.0,1.08,0.96,140,50,3.62,DISCARDED
cfg_v46_1114,08:00-11:00,NY_PRE_HL,2.6,0.99,0.97,134,72,3.03,DISCARDED
cfg_v46_1115,08:00-11:00,ASIA_HL,2.2,0.95,0.93,101,53,3.55,DISCARDED
cfg_v46_1116,08:00-11:00,ASIA_HL,1.8,1.05,1.02,95,55,7.49,DISCARDED
cfg_v46_1117,08:00-11:00,ASIA_HL,2.2,1.14,0.98,114,74,3.97,DISCARDED
cfg_v46_1118,08:00-11:00,ASIA_HL,2.2,1.02,1.05,113,85,7.98,DISCARDED
cfg_v46_1119,08:00-11:00,ASIA_HL,2.2,1.15,1.15,91,51,7.98,TOP_CANDIDATE
cfg_v46_1120,08:00-11:00,NY_PRE_HL,1.8,0.83,0.78,87,85,6.73,DISCARDED
cfg_v46_1121,08:00-11:00,ASIA_HL,2.6,1.00,1.02,92,72,3.42,DISCARDED
cfg_v46_1122,08:00-11:00,NY_PRE_HL,2.2,0.60,0.59,110,77,7.51,DISCARDED
cfg_v46_1123,08:00-11:00,NY_PRE_HL,2.2,1.09,1.08,149,77,1.80,DISCARDED
cfg_v46_1124,08:00-11:00,ASIA_HL,1.8,0.66,0.57,119,75,4.90,DISCARDED
cfg_v46_1125,08:00-11:00,ASIA_HL,3.4,0.86,0.83,147,97,1.64,DISCARDED
cfg_v46_1126,08:00-11:00,NY_PRE_HL,1.8,0.96,0.98,106,60,3.33,DISCARDED
cfg_v46_1127,08:00-11:00,ASIA_HL,2.6,0.92,0.92,143,98,4.94,DISCARDED
cfg_v46_1128,08:00-11:00,ASIA_HL,2.6,1.01,1.00,133,56,6.57,DISCARDED
cfg_v46_1129,08:00-11:00,NY_PRE_HL,2.2,1.13,0.97,140,65,3.00,DISCARDED
cfg_v46_1130,08:00-11:00,ASIA_HL,2.2,1.23,1.25,102,62,2.24,TOP_CANDIDATE
cfg_v46_1131,08:00-11:00,NY_PRE_HL,3.4,1.11,1.07,116,78,6.70,DISCARDED
cfg_v46_1132,08:00-11:00,NY_PRE_HL,3.0,0.94,0.83,148,93,5.10,DISCARDED
cfg_v46_1133,08:00-11:00,ASIA_HL,2.2,0.81,0.81,108,86,5.26,DISCARDED
cfg_v46_1134,08:00-11:00,ASIA_HL,2.6,1.04,1.02,135,97,5.35,DISCARDED
cfg_v46_1135,08:00-11:00,NY_PRE_HL,3.0,1.37,1.43,109,90,1.84,TOP_CANDIDATE
cfg_v46_1136,08:00-11:00,ASIA_HL,1.8,0.91,0.93,109,84,7.26,DISCARDED
cfg_v46_1137,08:00-11:00,ASIA_HL,3.4,1.07,1.06,139,82,3.32,DISCARDED
cfg_v46_1138,08:00-11:00,ASIA_HL,2.6,0.89,0.77,139,53,4.70,DISCARDED
cfg_v46_1139,08:00-11:00,ASIA_HL,3.0,1.18,1.04,83,65,2.91,DISCARDED
cfg_v46_1140,08:00-11:00,NY_PRE_HL,2.6,0.67,0.64,107,62,4.60,DISCARDED
cfg_v46_1141,08:00-11:00,ASIA_HL,3.4,0.91,0.89,116,96,3.69,DISCARDED
cfg_v46_1142,08:00-11:00,NY_PRE_HL,2.2,1.17,1.12,112,88,2.76,DISCARDED
cfg_v46_1143,08:00-11:00,NY_PRE_HL,3.4,0.84,0.78,97,62,2.19,DISCARDED
cfg_v46_1144,08:00-11:00,NY_PRE_HL,2.2,1.09,1.01,126,55,4.83,DISCARDED
cfg_v46_1145,08:00-11:00,NY_PRE_HL,2.2,0.88,0.85,101,90,5.97,DISCARDED
cfg_v46_1146,08:00-11:00,NY_PRE_HL,3.4,0.73,0.64,142,76,6.18,DISCARDED
cfg_v46_1147,08:00-11:00,ASIA_HL,2.6,0.99,0.93,115,53,5.92,DISCARDED
cfg_v46_1148,08:00-11:00,NY_PRE_HL,3.4,1.05,1.09,141,88,2.15,DISCARDED
cfg_v46_1149,08:00-11:00,NY_PRE_HL,2.2,1.16,1.01,96,66,2.44,DISCARDED
cfg_v46_1150,08:00-11:00,NY_PRE_HL,2.2,0.76,0.70,149,76,1.84,DISCARDED
cfg_v46_1151,08:00-11:00,NY_PRE_HL,1.8,1.25,1.12,82,81,6.38,DISCARDED
cfg_v46_1152,08:00-11:00,ASIA_HL,2.6,0.78,0.72,103,69,2.01,DISCARDED
cfg_v46_1153,08:00-11:00,NY_PRE_HL,2.2,0.95,0.94,150,60,4.35,DISCARDED
cfg_v46_1154,08:00-11:00,ASIA_HL,2.6,0.94,0.83,92,51,3.08,DISCARDED
cfg_v46_1155,08:00-11:00,NY_PRE_HL,2.6,0.90,0.78,101,86,2.14,DISCARDED
cfg_v46_1156,08:00-11:00,NY_PRE_HL,1.8,1.09,0.94,94,68,6.71,DISCARDED
cfg_v46_1157,08:00-11:00,ASIA_HL,3.0,0.85,0.78,85,86,4.72,DISCARDED
cfg_v46_1158,08:00-11:00,NY_PRE_HL,3.4,1.02,1.03,115,58,1.50,DISCARDED
cfg_v46_1159,08:00-11:00,ASIA_HL,2.6,0.96,0.86,123,52,6.15,DISCARDED
cfg_v46_1160,08:00-11:00,NY_PRE_HL,3.0,0.99,0.94,88,71,2.64,DISCARDED
cfg_v46_1161,08:00-11:00,NY_PRE_HL,3.4,0.81,0.72,106,71,7.34,DISCARDED
cfg_v46_1162,08:00-11:00,NY_PRE_HL,2.2,0.89,0.80,125,51,5.94,DISCARDED
cfg_v46_1163,08:00-11:00,NY_PRE_HL,3.4,1.01,0.94,88,50,2.69,DISCARDED
cfg_v46_1164,08:00-11:00,ASIA_HL,2.6,0.95,0.91,120,78,5.73,DISCARDED
cfg_v46_1165,08:00-11:00,ASIA_HL,2.6,0.89,0.87,113,67,1.87,DISCARDED
cfg_v46_1166,08:00-11:00,ASIA_HL,2.2,0.69,0.66,82,76,6.13,DISCARDED
cfg_v46_1167,08:00-11:00,NY_PRE_HL,3.0,1.00,0.97,101,85,4.93,DISCARDED
cfg_v46_1168,08:00-11:00,ASIA_HL,3.4,0.69,0.69,131,74,5.90,DISCARDED
cfg_v46_1169,08:00-11:00,ASIA_HL,2.2,0.85,0.78,115,98,1.72,DISCARDED
cfg_v46_1170,08:00-11:00,ASIA_HL,3.0,1.19,1.16,119,95,4.71,TOP_CANDIDATE
cfg_v46_1171,08:00-11:00,ASIA_HL,1.8,0.92,0.81,142,63,7.17,DISCARDED
cfg_v46_1172,08:00-11:00,NY_PRE_HL,3.4,1.11,1.14,141,55,2.88,DISCARDED
cfg_v46_1173,08:00-11:00,ASIA_HL,2.2,0.82,0.73,91,70,6.34,DISCARDED
cfg_v46_1174,08:00-11:00,ASIA_HL,1.8,0.95,0.99,83,51,7.55,DISCARDED
cfg_v46_1175,08:00-11:00,ASIA_HL,3.4,1.01,1.04,130,66,4.06,DISCARDED
cfg_v46_1176,08:00-11:00,ASIA_HL,3.0,0.91,0.88,104,74,5.77,DISCARDED
cfg_v46_1177,08:00-11:00,ASIA_HL,2.2,0.81,0.74,135,66,4.94,DISCARDED
cfg_v46_1178,08:00-11:00,ASIA_HL,1.8,1.02,0.87,150,94,5.56,DISCARDED
cfg_v46_1179,08:00-11:00,NY_PRE_HL,3.4,1.03,0.93,85,54,7.45,DISCARDED
cfg_v46_1180,08:00-11:00,ASIA_HL,3.4,0.79,0.81,146,90,7.87,DISCARDED
cfg_v46_1181,08:00-11:00,NY_PRE_HL,3.4,0.52,0.51,100,71,4.38,DISCARDED
cfg_v46_1182,08:00-11:00,NY_PRE_HL,1.8,1.06,0.98,132,83,5.77,DISCARDED
cfg_v46_1183,08:00-11:00,ASIA_HL,3.4,0.91,0.80,116,61,2.33,DISCARDED
cfg_v46_1184,08:00-11:00,ASIA_HL,3.4,1.03,1.03,122,53,2.32,DISCARDED
cfg_v46_1185,08:00-11:00,ASIA_HL,2.2,0.84,0.87,109,66,3.99,DISCARDED
cfg_v46_1186,08:00-11:00,NY_PRE_HL,2.2,1.15,1.02,135,94,6.56,DISCARDED
cfg_v46_1187,08:00-11:00,NY_PRE_HL,3.4,0.85,0.82,124,60,4.12,DISCARDED
cfg_v46_1188,08:00-11:00,ASIA_HL,3.0,0.97,0.93,138,96,4.25,DISCARDED
cfg_v46_1189,08:00-11:00,ASIA_HL,2.6,0.84,0.88,104,80,6.97,DISCARDED
cfg_v46_1190,08:00-11:00,ASIA_HL,2.2,0.74,0.66,136,72,5.91,DISCARDED
cfg_v46_1191,08:00-11:00,ASIA_HL,2.6,0.79,0.71,80,69,7.37,DISCARDED
cfg_v46_1192,08:00-11:00,ASIA_HL,1.8,1.13,1.12,120,50,7.61,DISCARDED
cfg_v46_1193,08:00-11:00,NY_PRE_HL,2.2,0.83,0.80,108,50,6.75,DISCARDED
cfg_v46_1194,08:00-11:00,ASIA_HL,3.0,0.75,0.65,104,89,1.92,DISCARDED
cfg_v46_1195,08:00-11:00,ASIA_HL,3.0,1.02,1.03,100,88,6.55,DISCARDED
cfg_v46_1196,08:00-11:00,ASIA_HL,2.6,1.12,0.97,109,65,3.85,DISCARDED
cfg_v46_1197,08:00-11:00,NY_PRE_HL,2.6,0.93,0.91,108,67,5.99,DISCARDED
cfg_v46_1198,08:00-11:00,ASIA_HL,3.0,1.13,1.10,143,59,1.70,DISCARDED
cfg_v46_1199,08:00-11:00,ASIA_HL,3.0,0.75,0.69,147,84,2.86,DISCARDED
cfg_v46_1200,08:00-11:00,NY_PRE_HL,3.4,1.24,1.14,88,55,6.80,DISCARDED
